Date,Lakelevel
2018-01-01,19.7
2018-01-02,19.7
2018-01-03,19.71
2018-01-04,19.71
2018-01-05,19.71
2018-01-06,19.71
2018-01-07,19.71
2018-01-08,19.72
2018-01-09,19.72
2018-01-10,19.72
2018-01-11,19.72
2018-01-12,19.72
2018-01-13,19.72
2018-01-14,19.72
2018-01-15,19.72
2018-01-16,19.73
2018-01-17,19.73
2018-01-18,19.74
2018-01-19,19.75
2018-01-20,19.76
2018-01-21,19.76
2018-01-22,19.76
2018-01-23,19.77
2018-01-24,19.77
2018-01-25,19.77
2018-01-26,19.78
2018-01-27,19.78
2018-01-28,19.78
2018-01-29,19.78
2018-01-30,19.78
2018-01-31,19.78
2018-02-01,19.78
2018-02-02,19.79
2018-02-03,19.8
2018-02-04,19.8
2018-02-05,19.8
2018-02-06,19.8
2018-02-07,19.8
2018-02-08,19.8
2018-02-09,19.8
2018-02-10,19.8
2018-02-11,19.8
2018-02-12,19.8
2018-02-13,19.8
2018-02-14,19.8
2018-02-15,19.8
2018-02-16,19.8
2018-02-17,19.8
2018-02-18,19.8
2018-02-19,19.8
2018-02-20,19.8
2018-02-21,19.8
2018-02-22,19.8
2018-02-23,19.8
2018-02-24,19.8
2018-02-25,19.8
2018-02-26,19.8
2018-02-27,19.8
2018-02-28,19.8
2018-03-01,19.8
2018-03-02,19.8
2018-03-03,19.8
2018-03-04,19.8
2018-03-05,19.8
2018-03-06,19.8
2018-03-07,19.8
2018-03-08,19.8
2018-03-09,19.8
2018-03-10,19.8
2018-03-11,19.8
2018-03-12,19.8
2018-03-13,19.8
2018-03-14,19.8
2018-03-15,19.8
2018-03-16,19.8
2018-03-17,19.8
2018-03-18,19.8
2018-03-19,19.8
2018-03-20,19.8
2018-03-21,19.8
2018-03-22,19.8
2018-03-23,19.8
2018-03-24,19.8
2018-03-25,19.8
2018-03-26,19.8
2018-03-27,19.8
2018-03-28,19.8
2018-03-29,19.8
2018-03-30,19.8
2018-03-31,19.8
2018-04-01,19.8
2018-04-02,19.8
2018-04-03,19.82
2018-04-04,19.82
2018-04-05,19.84
2018-04-06,19.84
2018-04-07,19.86
2018-04-08,19.86
2018-04-09,19.86
2018-04-10,19.86
2018-04-11,19.86
2018-04-12,19.86
2018-04-13,19.86
2018-04-14,19.86
2018-04-15,19.88
2018-04-16,19.88
2018-04-17,19.88
2018-04-18,19.88
2018-04-19,19.88
2018-04-20,19.88
2018-04-21,19.88
2018-04-22,19.88
2018-04-23,19.88
2018-04-24,19.88
2018-04-25,19.88
2018-04-26,19.88
2018-04-27,19.88
2018-04-28,19.88
2018-04-29,19.88
2018-04-30,19.88
2018-05-01,19.88
2018-05-02,19.88
2018-05-03,19.88
2018-05-04,19.87
2018-05-05,19.87
2018-05-06,19.87
2018-05-07,19.86
2018-05-08,19.86
2018-05-09,19.86
2018-05-10,19.85
2018-05-11,19.85
2018-05-12,19.84
2018-05-13,19.84
2018-05-14,19.84
2018-05-15,19.83
2018-05-16,19.83
2018-05-17,19.83
2018-05-18,19.83
2018-05-19,19.82
2018-05-20,19.82
2018-05-21,19.82
2018-05-22,19.82
2018-05-23,19.82
2018-05-24,19.81
2018-05-25,19.81
2018-05-26,19.8
2018-05-27,19.8
2018-05-28,19.8
2018-05-29,19.8
2018-05-30,19.8
2018-05-31,19.8
2018-06-01,19.79
2018-06-02,19.79
2018-06-03,19.78
2018-06-04,19.78
2018-06-05,19.77
2018-06-06,19.76
2018-06-07,19.76
2018-06-08,19.75
2018-06-09,19.74
2018-06-10,19.74
2018-06-11,19.72
2018-06-12,19.72
2018-06-13,19.72
2018-06-14,19.71
2018-06-15,19.71
2018-06-16,19.7
2018-06-17,19.7
2018-06-18,19.7
2018-06-19,19.69
2018-06-20,19.69
2018-06-21,19.69
2018-06-22,19.68
2018-06-23,19.68
2018-06-24,19.68
2018-06-25,19.68
2018-06-26,19.66
2018-06-27,19.66
2018-06-28,19.66
2018-06-29,19.64
2018-06-30,19.64
2018-07-01,19.64
2018-07-02,19.64
2018-07-03,19.62
2018-07-04,19.62
2018-07-05,19.62
2018-07-06,19.61
2018-07-07,19.61
2018-07-08,19.6
2018-07-09,19.6
2018-07-10,19.6
2018-07-11,19.6
2018-07-12,19.62
2018-07-13,19.62
2018-07-14,19.62
2018-07-15,19.62
2018-07-16,19.61
2018-07-17,19.61
2018-07-18,19.61
