Date,Lakelevel
1978-01-01,20.24
1978-01-02,20.24
1978-01-03,20.24
1978-01-04,20.24
1978-01-05,20.24
1978-01-06,20.24
1978-01-07,20.24
1978-01-08,20.24
1978-01-09,20.25
1978-01-10,20.25
1978-01-11,20.25
1978-01-12,20.24
1978-01-13,20.24
1978-01-14,20.24
1978-01-15,20.24
1978-01-16,20.23
1978-01-17,20.23
1978-01-18,20.22
1978-01-19,20.22
1978-01-20,20.22
1978-01-21,20.22
1978-01-22,20.23
1978-01-23,20.23
1978-01-24,20.24
1978-01-25,20.24
1978-01-26,20.25
1978-01-27,20.25
1978-01-28,20.26
1978-01-29,20.27
1978-01-30,20.28
1978-01-31,20.28
1978-02-01,20.28
1978-02-02,20.28
1978-02-03,20.29
1978-02-04,20.29
1978-02-05,20.29
1978-02-06,20.29
1978-02-07,20.3
1978-02-08,20.3
1978-02-09,20.3
1978-02-10,20.3
1978-02-11,20.3
1978-02-12,20.3
1978-02-13,20.3
1978-02-14,20.3
1978-02-15,20.3
1978-02-16,20.3
1978-02-17,20.3
1978-02-18,20.3
1978-02-19,20.3
1978-02-20,20.3
1978-02-21,20.3
1978-02-22,20.3
1978-02-23,20.3
1978-02-24,20.3
1978-02-25,20.3
1978-02-26,20.3
1978-02-27,20.3
1978-02-28,20.3
1978-03-01,20.3
1978-03-02,20.3
1978-03-03,20.3
1978-03-04,20.3
1978-03-05,20.3
1978-03-06,20.3
1978-03-07,20.3
1978-03-08,20.3
1978-03-09,20.3
1978-03-10,20.3
1978-03-11,20.3
1978-03-12,20.3
1978-03-13,20.31
1978-03-14,20.31
1978-03-15,20.31
1978-03-16,20.31
1978-03-17,20.32
1978-03-18,20.32
1978-03-19,20.32
1978-03-20,20.33
1978-03-21,20.33
1978-03-22,20.33
1978-03-23,20.34
1978-03-24,20.34
1978-03-25,20.35
1978-03-26,20.36
1978-03-27,20.36
1978-03-28,20.36
1978-03-29,20.36
1978-03-30,20.36
1978-03-31,20.35
1978-04-01,20.35
1978-04-02,20.35
1978-04-03,20.35
1978-04-04,20.34
1978-04-05,20.34
1978-04-06,20.34
1978-04-07,20.33
1978-04-08,20.33
1978-04-09,20.33
1978-04-10,20.32
1978-04-11,20.32
1978-04-12,20.32
1978-04-13,20.32
1978-04-14,20.32
1978-04-15,20.31
1978-04-16,20.31
1978-04-17,20.3
1978-04-18,20.29
1978-04-19,20.29
1978-04-20,20.29
1978-04-21,20.29
1978-04-22,20.29
1978-04-23,20.29
1978-04-24,20.29
1978-04-25,20.29
1978-04-26,20.29
1978-04-27,20.29
1978-04-28,20.29
1978-04-29,20.29
1978-04-30,20.29
1978-05-01,20.29
1978-05-02,20.29
1978-05-03,20.29
1978-05-04,20.29
1978-05-05,20.29
1978-05-06,20.29
1978-05-07,20.29
1978-05-08,20.29
1978-05-09,20.29
1978-05-10,20.29
1978-05-11,20.29
1978-05-12,20.29
1978-05-13,20.29
1978-05-14,20.29
1978-05-15,20.29
1978-05-16,20.29
1978-05-17,20.29
1978-05-18,20.29
1978-05-19,20.29
1978-05-20,20.29
1978-05-21,20.28
1978-05-22,20.29
1978-05-23,20.28
1978-05-24,20.27
1978-05-25,20.26
1978-05-26,20.26
1978-05-27,20.26
1978-05-28,20.26
1978-05-29,20.25
1978-05-30,20.25
1978-05-31,20.25
1978-06-01,20.24
1978-06-02,20.23
1978-06-03,20.22
1978-06-04,20.22
1978-06-05,20.21
1978-06-06,20.21
1978-06-07,20.21
1978-06-08,20.22
1978-06-09,20.21
1978-06-10,20.21
1978-06-11,20.2
1978-06-12,20.2
1978-06-13,20.19
1978-06-14,20.19
1978-06-15,20.19
1978-06-16,20.19
1978-06-17,20.19
1978-06-18,20.18
1978-06-19,20.18
1978-06-20,20.18
1978-06-21,20.17
1978-06-22,20.17
1978-06-23,20.17
1978-06-24,20.16
1978-06-25,20.16
1978-06-26,20.16
1978-06-27,20.15
1978-06-28,20.15
1978-06-29,20.15
1978-06-30,20.14
1978-07-01,20.14
1978-07-02,20.14
1978-07-03,20.14
1978-07-04,20.14
1978-07-05,20.14
1978-07-06,20.14
1978-07-07,20.13
1978-07-08,20.13
1978-07-09,20.13
1978-07-10,20.13
1978-07-11,20.13
1978-07-12,20.13
1978-07-13,20.13
1978-07-14,20.12
1978-07-15,20.12
1978-07-16,20.12
1978-07-17,20.12
1978-07-18,20.12
1978-07-19,20.12
1978-07-20,20.12
1978-07-21,20.12
1978-07-22,20.12
1978-07-23,20.12
1978-07-24,20.12
1978-07-25,20.12
1978-07-26,20.12
1978-07-27,20.12
1978-07-28,20.12
1978-07-29,20.12
1978-07-30,20.12
1978-07-31,20.12
1978-08-01,20.12
1978-08-02,20.11
1978-08-03,20.11
1978-08-04,20.1
1978-08-05,20.1
1978-08-06,20.09
1978-08-07,20.08
1978-08-08,20.07
1978-08-09,20.24
1978-08-10,20.25
1978-08-11,20.26
1978-08-12,20.28
1978-08-13,20.28
1978-08-14,20.27
1978-08-15,20.26
1978-08-16,20.26
1978-08-17,20.26
1978-08-18,20.25
1978-08-19,20.24
1978-08-20,20.24
1978-08-21,20.23
1978-08-22,20.23
1978-08-23,20.22
1978-08-24,20.22
1978-08-25,20.21
1978-08-26,20.21
1978-08-27,20.21
1978-08-28,20.21
1978-08-29,20.22
1978-08-30,20.22
1978-08-31,20.21
1978-09-01,20.21
1978-09-02,20.21
1978-09-03,20.2
1978-09-04,20.2
1978-09-05,20.2
1978-09-06,20.2
1978-09-07,20.2
1978-09-08,20.2
1978-09-09,20.2
1978-09-10,20.22
1978-09-11,20.24
1978-09-12,20.25
1978-09-13,20.26
1978-09-14,20.26
1978-09-15,20.26
1978-09-16,20.26
1978-09-17,20.26
1978-09-18,20.26
1978-09-19,20.26
1978-09-20,20.27
1978-09-21,20.27
1978-09-22,20.28
1978-09-23,20.29
1978-09-24,20.3
1978-09-25,20.3
1978-09-26,20.3
1978-09-27,20.3
1978-09-28,20.31
1978-09-29,20.31
1978-09-30,20.31
1978-10-01,20.32
1978-10-02,20.32
1978-10-03,20.33
1978-10-04,20.34
1978-10-05,20.34
1978-10-06,20.34
1978-10-07,20.33
1978-10-08,20.33
1978-10-09,20.33
1978-10-10,20.33
1978-10-11,20.32
1978-10-12,20.32
1978-10-13,20.32
1978-10-14,20.32
1978-10-15,20.33
1978-10-16,20.33
1978-10-17,20.34
1978-10-18,20.34
1978-10-19,20.34
1978-10-20,20.33
1978-10-21,20.32
1978-10-22,20.32
1978-10-23,20.32
1978-10-24,20.33
1978-10-25,20.33
1978-10-26,20.32
1978-10-27,20.32
1978-10-28,20.31
1978-10-29,20.31
1978-10-30,20.31
1978-10-31,20.31
1978-11-01,20.31
1978-11-02,20.31
1978-11-03,20.3
1978-11-04,20.3
1978-11-05,20.3
1978-11-06,20.3
1978-11-07,20.29
1978-11-08,20.29
1978-11-09,20.29
1978-11-10,20.29
1978-11-11,20.28
1978-11-12,20.28
1978-11-13,20.28
1978-11-14,20.28
1978-11-15,20.28
1978-11-16,20.28
1978-11-17,20.28
1978-11-18,20.28
1978-11-19,20.27
1978-11-20,20.27
1978-11-21,20.27
1978-11-22,20.27
1978-11-23,20.27
1978-11-24,20.27
1978-11-25,20.26
1978-11-26,20.26
1978-11-27,20.26
1978-11-28,20.26
1978-11-29,20.27
1978-11-30,20.28
1978-12-01,20.28
1978-12-02,20.28
1978-12-03,20.28
1978-12-04,20.28
1978-12-05,20.28
1978-12-06,20.28
1978-12-07,20.27
1978-12-08,20.27
1978-12-09,20.27
1978-12-10,20.28
1978-12-11,20.28
1978-12-12,20.28
1978-12-13,20.28
1978-12-14,20.29
1978-12-15,20.29
1978-12-16,20.29
1978-12-17,20.29
1978-12-18,20.3
1978-12-19,20.3
1978-12-20,20.3
1978-12-21,20.3
1978-12-22,20.31
1978-12-23,20.31
1978-12-24,20.31
1978-12-25,20.31
1978-12-26,20.32
1978-12-27,20.32
1978-12-28,20.32
1978-12-29,20.32
1978-12-30,20.32
1978-12-31,20.32
