Date,Lakelevel
1973-01-01,20.13
1973-01-02,20.13
1973-01-03,20.13
1973-01-04,20.13
1973-01-05,20.13
1973-01-06,20.13
1973-01-07,20.13
1973-01-08,20.13
1973-01-09,20.12
1973-01-10,20.12
1973-01-11,20.12
1973-01-12,20.13
1973-01-13,20.13
1973-01-14,20.13
1973-01-15,20.13
1973-01-16,20.13
1973-01-17,20.13
1973-01-18,20.13
1973-01-19,20.13
1973-01-20,20.13
1973-01-21,20.13
1973-01-22,20.14
1973-01-23,20.14
1973-01-24,20.13
1973-01-25,20.13
1973-01-26,20.13
1973-01-27,20.13
1973-01-28,20.13
1973-01-29,20.13
1973-01-30,20.13
1973-01-31,20.13
1973-02-01,20.13
1973-02-02,20.13
1973-02-03,20.13
1973-02-04,20.13
1973-02-05,20.13
1973-02-06,20.13
1973-02-07,20.13
1973-02-08,20.13
1973-02-09,20.13
1973-02-10,20.13
1973-02-11,20.14
1973-02-12,20.14
1973-02-13,20.14
1973-02-14,20.14
1973-02-15,20.14
1973-02-16,20.14
1973-02-17,20.16
1973-02-18,20.16
1973-02-19,20.16
1973-02-20,20.16
1973-02-21,20.16
1973-02-22,20.16
1973-02-23,20.16
1973-02-24,20.17
1973-02-25,20.17
1973-02-26,20.17
1973-02-27,20.17
1973-02-28,20.17
1973-03-01,20.18
1973-03-02,20.18
1973-03-03,20.18
1973-03-04,20.18
1973-03-05,20.18
1973-03-06,20.18
1973-03-07,20.18
1973-03-08,20.18
1973-03-09,20.18
1973-03-10,20.18
1973-03-11,20.18
1973-03-12,20.18
1973-03-13,20.18
1973-03-14,20.18
1973-03-15,20.18
1973-03-16,20.18
1973-03-17,20.18
1973-03-18,20.18
1973-03-19,20.18
1973-03-20,20.18
1973-03-21,20.18
1973-03-22,20.18
1973-03-23,20.18
1973-03-24,20.18
1973-03-25,20.18
1973-03-26,20.18
1973-03-27,20.18
1973-03-28,20.18
1973-03-29,20.18
1973-03-30,20.18
1973-03-31,20.18
1973-04-01,20.18
1973-04-02,20.18
1973-04-03,20.19
1973-04-04,20.2
1973-04-05,20.2
1973-04-06,20.2
1973-04-07,20.2
1973-04-08,20.2
1973-04-09,20.2
1973-04-10,20.2
1973-04-11,20.2
1973-04-12,20.2
1973-04-13,20.2
1973-04-14,20.2
1973-04-15,20.2
1973-04-16,20.21
1973-04-17,20.21
1973-04-18,20.21
1973-04-19,20.22
1973-04-20,20.22
1973-04-21,20.22
1973-04-22,20.22
1973-04-23,20.22
1973-04-24,20.22
1973-04-25,20.22
1973-04-26,20.22
1973-04-27,20.23
1973-04-28,20.23
1973-04-29,20.23
1973-04-30,20.23
1973-05-01,20.23
1973-05-02,20.23
1973-05-03,20.23
1973-05-04,20.23
1973-05-05,20.23
1973-05-06,20.23
1973-05-07,20.23
1973-05-08,20.24
1973-05-09,20.24
1973-05-10,20.24
1973-05-11,20.24
1973-05-12,20.24
1973-05-13,20.24
1973-05-14,20.25
1973-05-15,20.25
1973-05-16,20.25
1973-05-17,20.25
1973-05-18,20.25
1973-05-19,20.25
1973-05-20,20.25
1973-05-21,20.25
1973-05-22,20.25
1973-05-23,20.26
1973-05-24,20.26
1973-05-25,20.26
1973-05-26,20.26
1973-05-27,20.26
