Date,Lakelevel
1981-01-01,20.35
1981-01-02,20.36
1981-01-03,20.36
1981-01-04,20.37
1981-01-05,20.38
1981-01-06,20.38
1981-01-07,20.38
1981-01-08,20.38
1981-01-09,20.37
1981-01-10,20.37
1981-01-11,20.36
1981-01-12,20.36
1981-01-13,20.36
1981-01-14,20.36
1981-01-15,20.35
1981-01-16,20.34
1981-01-17,20.34
1981-01-18,20.33
1981-01-19,20.34
1981-01-20,20.34
1981-01-21,20.34
1981-01-22,20.34
1981-01-23,20.33
1981-01-24,20.33
1981-01-25,20.32
1981-01-26,20.32
1981-01-27,20.32
1981-01-28,20.32
1981-01-29,20.31
1981-01-30,20.31
1981-01-31,20.31
1981-02-01,20.3
1981-02-02,20.3
1981-02-03,20.3
1981-02-04,20.31
1981-02-05,20.31
1981-02-06,20.32
1981-02-07,20.32
1981-02-08,20.33
1981-02-09,20.33
1981-02-10,20.33
1981-02-11,20.34
1981-02-12,20.34
1981-02-13,20.34
1981-02-14,20.33
1981-02-15,20.33
1981-02-16,20.33
1981-02-17,20.33
1981-02-18,20.32
1981-02-19,20.32
1981-02-20,20.31
1981-02-21,20.31
1981-02-22,20.3
1981-02-23,20.3
1981-02-24,20.3
1981-02-25,20.29
1981-02-26,20.29
1981-02-27,20.28
1981-02-28,20.28
1981-03-01,20.28
1981-03-02,20.29
1981-03-03,20.29
1981-03-04,20.3
1981-03-05,20.3
1981-03-06,20.31
1981-03-07,20.31
1981-03-08,20.3
1981-03-09,20.3
1981-03-10,20.29
1981-03-11,20.33
1981-03-12,20.35
1981-03-13,20.35
1981-03-14,20.36
1981-03-15,20.36
1981-03-16,20.36
1981-03-17,20.35
1981-03-18,20.35
1981-03-19,20.35
1981-03-20,20.34
1981-03-21,20.34
1981-03-22,20.33
1981-03-23,20.33
1981-03-24,20.32
1981-03-25,20.32
1981-03-26,20.32
1981-03-27,20.31
1981-03-28,20.31
1981-03-29,20.3
1981-03-30,20.3
1981-03-31,20.3
1981-04-01,20.3
1981-04-02,20.3
1981-04-03,20.29
1981-04-04,20.29
1981-04-05,20.29
1981-04-06,20.29
1981-04-07,20.28
1981-04-08,20.28
1981-04-09,20.28
1981-04-10,20.27
1981-04-11,20.27
1981-04-12,20.27
1981-04-13,20.26
1981-04-14,20.26
1981-04-15,20.26
1981-04-16,20.25
1981-04-17,20.25
1981-04-18,20.24
1981-04-19,20.24
1981-04-20,20.23
1981-04-21,20.23
1981-04-22,20.22
1981-04-23,20.22
1981-04-24,20.21
1981-04-25,20.21
1981-04-26,20.2
1981-04-27,20.2
1981-04-28,20.19
1981-04-29,20.18
1981-04-30,20.18
1981-05-01,20.18
1981-05-02,20.19
1981-05-03,20.19
1981-05-04,20.18
1981-05-05,20.18
1981-05-06,20.17
1981-05-07,20.17
1981-05-08,20.17
1981-05-09,20.17
1981-05-10,20.16
1981-05-11,20.16
1981-05-12,20.16
1981-05-13,20.16
1981-05-14,20.16
1981-05-15,20.15
1981-05-16,20.15
1981-05-17,20.16
1981-05-18,20.17
1981-05-19,20.17
1981-05-20,20.16
1981-05-21,20.16
1981-05-22,20.15
1981-05-23,20.15
1981-05-24,20.14
1981-05-25,20.14
1981-05-26,20.13
1981-05-27,20.13
1981-05-28,20.13
1981-05-29,20.12
1981-05-30,20.12
1981-05-31,20.12
1981-06-01,20.12
1981-06-02,20.11
1981-06-03,20.11
1981-06-04,20.11
1981-06-05,20.11
1981-06-06,20.11
1981-06-07,20.11
1981-06-08,20.1
1981-06-09,20.1
1981-06-10,20.1
1981-06-11,20.11
1981-06-12,20.11
1981-06-13,20.11
1981-06-14,20.12
1981-06-15,20.12
1981-06-16,20.12
1981-06-17,20.11
1981-06-18,20.11
1981-06-19,20.11
1981-06-20,20.12
1981-06-21,20.12
1981-06-22,20.12
1981-06-23,20.13
1981-06-24,20.13
1981-06-25,20.13
1981-06-26,20.13
1981-06-27,20.12
1981-06-28,20.13
1981-06-29,20.13
1981-06-30,20.14
1981-07-01,20.14
1981-07-02,20.13
1981-07-03,20.13
1981-07-04,20.12
1981-07-05,20.12
1981-07-06,20.11
1981-07-07,20.11
1981-07-08,20.11
1981-07-09,20.1
1981-07-10,20.1
1981-07-11,20.1
1981-07-12,20.1
1981-07-13,20.09
1981-07-14,20.09
1981-07-15,20.1
1981-07-16,20.11
1981-07-17,20.11
1981-07-18,20.11
1981-07-19,20.1
1981-07-20,20.1
1981-07-21,20.11
1981-07-22,20.11
1981-07-23,20.11
1981-07-24,20.12
1981-07-25,20.12
1981-07-26,20.12
1981-07-27,20.13
1981-07-28,20.13
1981-07-29,20.13
1981-07-30,20.12
1981-07-31,20.12
1981-08-01,20.12
1981-08-02,20.11
1981-08-03,20.11
1981-08-04,20.11
1981-08-05,20.1
1981-08-06,20.1
1981-08-07,20.11
1981-08-08,20.11
1981-08-09,20.11
1981-08-10,20.1
1981-08-11,20.1
1981-08-12,20.1
1981-08-13,20.09
1981-08-14,20.09
1981-08-15,20.09
1981-08-16,20.08
1981-08-17,20.08
1981-08-18,20.07
